SMILES,R(x),is_valid,alcoholic,aldehydic,alliaceous,almond,amber,animal,anisic,apple,apricot,aromatic,balsamic,banana,beefy,bergamot,berry,bitter,black currant,brandy,burnt,buttery,cabbage,camphoreous,caramellic,cedar,celery,chamomile,cheesy,cherry,chocolate,cinnamon,citrus,clean,clove,cocoa,coconut,coffee,cognac,cooked,cooling,cortex,coumarinic,creamy,cucumber,dairy,dry,earthy,ethereal,fatty,fermented,fishy,floral,fresh,fruit skin,fruity,garlic,gassy,geranium,grape,grapefruit,grassy,green,hawthorn,hay,hazelnut,herbal,honey,hyacinth,jasmin,juicy,ketonic,lactonic,lavender,leafy,leathery,lemon,lily,malty,meaty,medicinal,melon,metallic,milky,mint,muguet,mushroom,musk,musty,natural,nutty,odorless,oily,onion,orange,orangeflower,orris,ozone,peach,pear,phenolic,pine,pineapple,plum,popcorn,potato,powdery,pungent,radish,raspberry,ripe,roasted,rose,rummy,sandalwood,savory,sharp,smoky,soapy,solvent,sour,spicy,strawberry,sulfurous,sweaty,sweet,tea,terpenic,tobacco,tomato,tropical,vanilla,vegetable,vetiver,violet,warm,waxy,weedy,winey,woody
CCC(C)S(=O)C(C)C=O,0.64,True,0.10267363,0.10294988,0.2772173,0.15792276,0.049553033,0.14964285,0.10066526,0.07475756,0.08839207,0.10320996,0.092652135,0.051881142,0.20916551,0.060198694,0.14956981,0.19639337,0.2194457,0.08095757,0.3243815,0.20374978,0.23593211,0.105452046,0.24871926,0.054054122,0.1519148,0.070006266,0.44153365,0.09536456,0.20106801,0.085815616,0.19332166,0.11487923,0.09040449,0.20063682,0.099606484,0.3152794,0.052854836,0.30095026,0.17035602,0.09911193,0.09776809,0.24784063,0.050969318,0.30644345,0.16122806,0.29301786,0.13182116,0.27541602,0.17355569,0.21651393,0.2053451,0.21790694,0.13605267,0.40561503,0.26917288,0.16123644,0.07210602,0.17306967,0.23913328,0.17818525,0.33967453,0.08044046,0.080752105,0.19532502,0.27044272,0.106213845,0.04587527,0.09697363,0.09603698,0.14969525,0.09269411,0.055820428,0.10728916,0.0906683,0.06875689,0.06465251,0.11293931,0.49962536,0.108146474,0.09051944,0.2433901,0.257943,0.19954821,0.05472283,0.18853766,0.07943862,0.22550234,0.114612095,0.3460299,0.30681843,0.1619396,0.35430896,0.08522744,0.08212431,0.07825513,0.08902668,0.13769147,0.066457026,0.15686211,0.055998765,0.1482785,0.09276741,0.2402955,0.29576498,0.08907264,0.32233462,0.2552225,0.08403695,0.16736633,0.48629093,0.09442995,0.10868996,0.043745115,0.38101834,0.22517821,0.16619053,0.08788068,0.14874355,0.23790024,0.27425072,0.14889763,0.4871479,0.1902266,0.33820885,0.10096119,0.06746422,0.11660359,0.21674158,0.34673843,0.11733671,0.35063803,0.07942605,0.06297006,0.07654029,0.08843848,0.08482228,0.13092169,0.18393001
CCCCCCC(C)OCO,0.65,True,0.43848825,0.1632104,0.115862064,0.13488492,0.10358804,0.1704444,0.1307946,0.25019488,0.13442315,0.13946217,0.13480616,0.1595563,0.10691298,0.08253544,0.1733407,0.12972699,0.14021118,0.15331002,0.1522557,0.21673901,0.09747391,0.11300835,0.1474441,0.06873598,0.13987504,0.08153609,0.27911428,0.09936092,0.19872896,0.085094035,0.26283038,0.12623718,0.079844154,0.31388268,0.12963541,0.11394603,0.35961783,0.13718516,0.12927927,0.18274225,0.07307265,0.22141209,0.08471808,0.22743584,0.14115198,0.32515097,0.40425724,0.31995076,0.4789709,0.17662236,0.35654002,0.33840796,0.14230305,0.5160388,0.07011087,0.12292937,0.11173893,0.22229461,0.16702226,0.14916183,0.57207245,0.07770833,0.09942636,0.101073496,0.394318,0.11859326,0.11804816,0.16174603,0.13370425,0.10373812,0.16047576,0.070636034,0.19209065,0.103476904,0.10086535,0.17963743,0.21570255,0.24572873,0.07668461,0.16837934,0.20231165,0.15101221,0.16725893,0.11635057,0.225428,0.08849022,0.32613158,0.15041904,0.25205806,0.11177145,0.45095813,0.11958287,0.18864127,0.09960209,0.11449971,0.100149706,0.18017805,0.124276295,0.13669167,0.073624834,0.18827768,0.10428043,0.07033597,0.12079787,0.096217476,0.31212342,0.115643024,0.09877539,0.1878666,0.22163776,0.19997485,0.13021454,0.08879519,0.16031623,0.2007699,0.099236816,0.124552,0.21527232,0.16081388,0.26101664,0.12789065,0.17341307,0.14102992,0.5106233,0.077940576,0.054165486,0.107123695,0.11717802,0.26651272,0.119249485,0.3017817,0.073461354,0.10595972,0.13354479,0.21017432,0.12521678,0.2858447,0.2505261
CCC1CCC=CCCC1CCC=O,,False,0.07226837,0.40721112,0.0702403,0.12637831,0.18319154,0.2611708,0.18004748,0.15275095,0.19583823,0.14602228,0.20883875,0.1014055,0.07872853,0.14240421,0.19829589,0.1342031,0.19932613,0.09404548,0.10895086,0.18455186,0.09039442,0.18082865,0.16374038,0.096720554,0.21367638,0.0924514,0.20552838,0.08466511,0.12794219,0.15289952,0.40096292,0.22837026,0.111804016,0.16784309,0.26365855,0.0690556,0.08510429,0.13238436,0.19595757,0.22401343,0.15764861,0.27897057,0.12398197,0.2033123,0.21963543,0.28384975,0.11148747,0.28054178,0.12941204,0.18592975,0.6176132,0.4761704,0.1478649,0.5702578,0.070379876,0.102504306,0.23913151,0.16666296,0.23925586,0.21382016,0.5914787,0.087871246,0.13993184,0.09143541,0.4946556,0.17109835,0.17966375,0.3706399,0.13743614,0.19740306,0.30275866,0.14330085,0.25941274,0.13242945,0.26443756,0.2531214,0.09898064,0.18167245,0.11163978,0.243439,0.33492938,0.20653136,0.30166554,0.27158982,0.20715395,0.19537747,0.20343497,0.2635149,0.25650162,0.074790254,0.27419254,0.10972657,0.2292248,0.151049,0.1776186,0.21110778,0.2609782,0.12252429,0.13898602,0.09831321,0.16877654,0.18206866,0.08668364,0.11776219,0.17191075,0.09725409,0.11193402,0.14055431,0.11895525,0.15280078,0.25568905,0.092190675,0.11671207,0.13999139,0.12797765,0.08400468,0.17479526,0.12951578,0.13904053,0.35050663,0.12606137,0.089146174,0.10941806,0.4260675,0.18016814,0.13695726,0.24868204,0.121411666,0.35214978,0.08630345,0.21874796,0.14133823,0.23519337,0.21475296,0.32955712,0.2021924,0.093225926,0.37420577
CCC(=O)C(C)CCOC(C)=O,0.65,True,0.10115463,0.067004025,0.08327951,0.09600782,0.086750716,0.14204656,0.1146759,0.39436436,0.28361118,0.12052318,0.17595224,0.32067055,0.06013188,0.07773921,0.31511807,0.07850979,0.1288456,0.2191733,0.18120667,0.38307697,0.104594536,0.092399456,0.47812164,0.05539196,0.09929024,0.20813246,0.23627597,0.1452035,0.15587519,0.10993892,0.1879565,0.115601435,0.072550975,0.16043603,0.16468108,0.12528378,0.17130588,0.12741485,0.12594444,0.1422993,0.13781852,0.29838046,0.033500742,0.22757566,0.18698536,0.2325817,0.32541874,0.27668235,0.23154631,0.05875804,0.37298086,0.268227,0.16412999,0.8086243,0.032363374,0.07890289,0.075155675,0.28513348,0.07835157,0.07884637,0.36586267,0.07054548,0.13407846,0.06628127,0.31923333,0.23443611,0.06621538,0.23410383,0.16879752,0.14845225,0.21251991,0.088634305,0.093426876,0.07326329,0.041839868,0.07120894,0.076989055,0.13024527,0.08344343,0.1609459,0.14986902,0.24538758,0.15913492,0.049536157,0.10919684,0.11569435,0.20395002,0.13204145,0.20119993,0.122156784,0.31133318,0.051884003,0.10276131,0.068135396,0.09162603,0.055514365,0.25661564,0.17823839,0.10275561,0.062138118,0.4462372,0.28537542,0.050080277,0.080179065,0.1594691,0.19185068,0.086917,0.18168654,0.2689007,0.09879333,0.1994104,0.28505218,0.038585495,0.10142058,0.17839159,0.052402873,0.09835295,0.18727393,0.24351402,0.18461373,0.31412008,0.15349662,0.19958016,0.6088019,0.12803935,0.042816274,0.12566799,0.09231894,0.38737848,0.1109996,0.17477237,0.07620418,0.082813725,0.118879594,0.2615181,0.13829106,0.41906145,0.20518276
CSC(C=O)C(C)S,0.45,True,0.043354545,0.035239246,0.50027114,0.0765739,0.025646064,0.10363039,0.0649866,0.029650036,0.04229676,0.066532135,0.04321275,0.01352812,0.31389603,0.019488195,0.10112657,0.13607801,0.17096911,0.02750311,0.35543546,0.066091515,0.32642806,0.05737211,0.080564864,0.027983159,0.07697964,0.028945548,0.34991354,0.03885863,0.12502614,0.025018372,0.104574956,0.08376088,0.027290832,0.15643686,0.048598737,0.40836906,0.019397859,0.4318485,0.090124406,0.052010935,0.038078908,0.11417223,0.02076151,0.11895873,0.076935574,0.23702857,0.050507616,0.18130076,0.08050312,0.24081966,0.08286227,0.1916934,0.07534451,0.22762538,0.60789657,0.16978438,0.041675728,0.09322626,0.17347611,0.09515551,0.24240401,0.04673934,0.031783465,0.16044605,0.13808723,0.056787256,0.03117295,0.02929927,0.05088832,0.061598342,0.025822807,0.02846527,0.054300994,0.060886748,0.025053913,0.018021846,0.032557122,0.6949633,0.07054151,0.0278908,0.20909853,0.12024354,0.12604278,0.013759476,0.1879873,0.027117824,0.17701949,0.053091347,0.3341303,0.19496968,0.109259635,0.5924479,0.0400391,0.039126933,0.035758484,0.039938394,0.058457542,0.031218821,0.08253898,0.026674405,0.1010254,0.042888306,0.22451058,0.30181482,0.033038646,0.42682776,0.32809746,0.024307659,0.19724177,0.6198465,0.063105054,0.038203716,0.020316878,0.55073905,0.10269801,0.19845451,0.036714397,0.10874489,0.076833285,0.13113002,0.07475141,0.7699746,0.073959656,0.30235183,0.04796773,0.052833717,0.055333667,0.24983384,0.17618148,0.03741103,0.3933366,0.050654814,0.023281528,0.032534685,0.04983354,0.037054807,0.04709588,0.12032853
CCOC(C)=C(C)C(C)C=O,0.7,True,0.11398292,0.101780534,0.061541956,0.120958984,0.11093987,0.17643555,0.18547797,0.46928665,0.27623016,0.1754598,0.23831765,0.35032102,0.05697222,0.15304936,0.4260588,0.1257354,0.13274525,0.20090446,0.16575009,0.29649746,0.08352958,0.14416751,0.36730716,0.08128259,0.119770244,0.25167975,0.17346139,0.21217297,0.19018097,0.17683212,0.22423209,0.1261543,0.09187959,0.20813456,0.16153234,0.11247002,0.14486855,0.121029764,0.17265461,0.20145912,0.1439915,0.24159652,0.038411327,0.18490474,0.22458488,0.27849427,0.3275047,0.22626013,0.23520912,0.05468922,0.5197244,0.33317643,0.18492554,0.82114154,0.028744616,0.076315634,0.14683048,0.30574003,0.092822,0.10896496,0.42963552,0.11578617,0.15165703,0.07119138,0.4430677,0.27693796,0.11352331,0.2797158,0.1846896,0.17755856,0.16585818,0.14585498,0.16657163,0.100414634,0.083653405,0.116860256,0.10255849,0.0793937,0.11300219,0.19724587,0.1844255,0.18227604,0.25234205,0.081975125,0.10850642,0.113937035,0.22548145,0.19365132,0.23388426,0.09972903,0.26953912,0.037254244,0.12144922,0.087541915,0.13339901,0.096170746,0.24506098,0.25107905,0.13990343,0.096866466,0.43060467,0.31751105,0.059096333,0.06089177,0.21209171,0.21034878,0.09336214,0.2608335,0.27738324,0.08180292,0.31417733,0.31293386,0.057438217,0.07926211,0.18773535,0.063562095,0.09869961,0.16935876,0.21575908,0.30146068,0.30509028,0.08293824,0.1582537,0.63809925,0.18190025,0.06940758,0.18370181,0.07728555,0.3831821,0.15896016,0.17330112,0.0996717,0.12342446,0.21595903,0.23986827,0.17520574,0.3418043,0.33922875
C1=C2OC23OCCC12C1C4=C5C6(C7=CC7=C46)C53C12,,False,0.008410874,0.049733642,0.025694959,0.023379158,0.49645677,0.7151507,0.08885771,0.03560995,0.027941437,0.07740343,0.12436028,0.020155078,0.06246547,0.031433463,0.07988945,0.027832853,0.025461374,0.057988152,0.05119133,0.04114929,0.055655856,0.18937664,0.06668967,0.12699574,0.09680596,0.004584832,0.058999024,0.023714231,0.024530435,0.047916155,0.026066275,0.20707238,0.042617787,0.018657446,0.15590529,0.034717962,0.013725159,0.028588435,0.067995325,0.03131191,0.22539781,0.0665903,0.007970693,0.0441139,0.23515545,0.28981048,0.049668737,0.14606346,0.055949315,0.100482605,0.22382106,0.09585701,0.020976154,0.37378517,0.03962961,0.060085736,0.039726313,0.007362546,0.02461927,0.028330872,0.12716044,0.014950182,0.071953855,0.029009076,0.16238965,0.0739825,0.024731727,0.044619605,0.0036071932,0.08940793,0.07897355,0.03645065,0.029284587,0.053495076,0.020750443,0.0068393387,0.00774602,0.039287455,0.09158675,0.01797838,0.06935684,0.0422754,0.118386865,0.008261903,0.111293174,0.7177827,0.16533154,0.17081618,0.24675636,0.021772798,0.2225761,0.016457938,0.022156721,0.0598966,0.09768194,0.020331452,0.038618676,0.024071015,0.06283523,0.058054205,0.024060084,0.059892345,0.07713358,0.023249796,0.36540687,0.046340555,0.077808015,0.05334823,0.050658587,0.1495166,0.030110534,0.011688701,0.15660293,0.04394064,0.066480175,0.022266528,0.095257476,0.1533063,0.057627644,0.15170258,0.0255739,0.054990333,0.025370423,0.43939874,0.0773357,0.047789257,0.34983128,0.020213488,0.03973835,0.021837864,0.029662577,0.11556749,0.07895731,0.1567022,0.12890781,0.040482983,0.022757454,0.46119988
CCCC(CC)COCC=O,0.72,True,0.31352654,0.1548003,0.10563386,0.16695915,0.09265075,0.18106562,0.13772541,0.19695424,0.12619978,0.15319474,0.18312864,0.15497118,0.095552,0.080601074,0.18566649,0.1529375,0.14743069,0.15260534,0.1745535,0.29027197,0.10738253,0.1158478,0.25160944,0.06036019,0.15169026,0.09191214,0.32835495,0.13743463,0.22941427,0.12030307,0.22751127,0.097985886,0.11544921,0.2757394,0.16722012,0.13220906,0.23956943,0.15897371,0.14962977,0.17569439,0.10459346,0.25557342,0.0769898,0.2674169,0.1616103,0.31765145,0.32437712,0.33776912,0.3476066,0.18840475,0.30448252,0.31033254,0.15801819,0.5044336,0.078766,0.123688534,0.09443408,0.23853186,0.14659767,0.14880793,0.46548027,0.09618679,0.11743756,0.106433466,0.34602955,0.13958415,0.10192908,0.20548607,0.13654792,0.15034331,0.17236547,0.0684876,0.15260974,0.10732929,0.09315335,0.15639396,0.19585991,0.22989799,0.0963207,0.16632417,0.21441334,0.20850247,0.16863276,0.09221318,0.21284235,0.103259,0.31445587,0.13188066,0.2649879,0.14630899,0.35933214,0.11926818,0.15705068,0.11924455,0.10581792,0.09876633,0.17439124,0.10837195,0.16470873,0.061907787,0.17414401,0.12457033,0.094650775,0.11580172,0.124091305,0.32334983,0.13457091,0.09860181,0.16964912,0.23911676,0.14377093,0.15575877,0.07292975,0.16942416,0.2393361,0.11260124,0.11351911,0.18227169,0.17167673,0.27716765,0.17107852,0.13394302,0.14862093,0.5096401,0.08859379,0.043473747,0.13464317,0.12495082,0.24480775,0.16831881,0.26086724,0.075886615,0.09736033,0.17670313,0.18444152,0.114942975,0.23627597,0.24753807
CC=C1OCC(C)=CC=C(OC)C(=O)O1,,False,0.05913103,0.10582917,0.08196841,0.19430792,0.14130707,0.30069926,0.1645014,0.08990537,0.11871566,0.23442401,0.2907444,0.13461176,0.07263825,0.061376937,0.29640344,0.110861726,0.11605413,0.10197551,0.3854555,0.4154122,0.085757606,0.13218419,0.658354,0.0640844,0.2225256,0.085723296,0.14855859,0.16737431,0.19582823,0.19282168,0.11137542,0.1438315,0.20637791,0.16874604,0.4981779,0.23726249,0.068539165,0.12386832,0.089122266,0.11572182,0.4877488,0.47060892,0.04275507,0.2965397,0.25962943,0.233744,0.26953024,0.32650915,0.13669868,0.09974265,0.3321532,0.19425218,0.10056696,0.5432868,0.06188848,0.091429785,0.09453436,0.2207667,0.07176381,0.07770892,0.22929107,0.15438321,0.33386523,0.09480524,0.33025384,0.25690904,0.06613316,0.16984393,0.06422184,0.18589257,0.38465467,0.06946707,0.057006218,0.11865596,0.055285707,0.06635989,0.10330258,0.14847507,0.14707373,0.09790927,0.16691595,0.29021803,0.18340153,0.0348186,0.11997463,0.32546723,0.31531847,0.10490795,0.3857077,0.13293262,0.2222219,0.056519844,0.14032973,0.15931313,0.13864397,0.07695914,0.22111271,0.0646198,0.23809266,0.051985547,0.19271651,0.13055685,0.09811195,0.07300408,0.40120238,0.14413278,0.110713646,0.14698797,0.08697427,0.3169084,0.113199696,0.15336137,0.056785405,0.14408283,0.16038291,0.14157392,0.110340506,0.16612214,0.14203802,0.3264798,0.22688149,0.101636216,0.10380345,0.7296768,0.19336079,0.05222786,0.29715177,0.06449306,0.1720666,0.29133978,0.14332578,0.09553881,0.09594452,0.21899562,0.19526018,0.13231608,0.24018294,0.36101246
CCC(C)C(C)=CC=CC=CCOC=O,0.58,True,0.07779102,0.35683012,0.0560093,0.11015267,0.08024786,0.12884474,0.13482179,0.3476703,0.18128552,0.10502062,0.16602412,0.22338502,0.06052833,0.1422184,0.19697213,0.08811615,0.0952308,0.1577883,0.07405201,0.20242749,0.083048515,0.08188997,0.15668331,0.062135488,0.118406236,0.11181013,0.19139813,0.13478172,0.10852319,0.15452383,0.41967657,0.16150005,0.0636803,0.13256794,0.1628993,0.04973991,0.17034818,0.10869806,0.08757121,0.21828914,0.09594429,0.22458453,0.31236535,0.20684576,0.17726335,0.30627713,0.16460624,0.4617212,0.14370865,0.157126,0.42966476,0.4950953,0.22421321,0.7070427,0.04077861,0.15401842,0.22638784,0.17789127,0.09289448,0.27903882,0.7648263,0.0614292,0.13441044,0.08192809,0.3775774,0.1909983,0.12670726,0.27680528,0.26254725,0.1557053,0.16890594,0.13495252,0.33752438,0.065864444,0.20448397,0.13260715,0.08847982,0.12785313,0.0814786,0.45600113,0.32140106,0.19105998,0.11727637,0.12660034,0.2698172,0.078778,0.14649297,0.17802478,0.2422253,0.058897037,0.34745112,0.05992886,0.23979309,0.12830994,0.13362487,0.15984246,0.20404865,0.38021088,0.11128139,0.07213365,0.36020392,0.20907994,0.05480046,0.06383685,0.11360254,0.18707688,0.102536514,0.100785084,0.14539078,0.06817823,0.24140291,0.13398302,0.05895447,0.07733004,0.2135801,0.039871585,0.15828295,0.080203995,0.14592105,0.2459322,0.12693389,0.043709863,0.15883452,0.4635767,0.10497304,0.07629005,0.11564881,0.12699762,0.47696215,0.07473729,0.33250466,0.07732582,0.27067488,0.18037571,0.47600994,0.19607134,0.17006502,0.23315492
CC=COC(C)CCCC,0.61,True,0.49862465,0.14273055,0.11491924,0.15764245,0.082533956,0.13758945,0.16120125,0.47694382,0.17939442,0.15836397,0.11358379,0.3592692,0.09369918,0.078011684,0.26194882,0.10129958,0.13380863,0.2154131,0.13192694,0.25411296,0.103826106,0.11446337,0.1721945,0.06828033,0.11831103,0.14394423,0.31924447,0.1912008,0.2245578,0.096356325,0.20781635,0.10419955,0.068409964,0.36706498,0.11002257,0.10203865,0.45696038,0.12046577,0.10311217,0.24976085,0.08539894,0.19799599,0.09353472,0.22736365,0.13972948,0.35829875,0.5990029,0.33624294,0.4761548,0.17364043,0.25290364,0.3785363,0.16781534,0.70960635,0.059399698,0.13803491,0.10458007,0.2586905,0.08887169,0.20461456,0.6435402,0.075878695,0.10232199,0.084342405,0.38343996,0.10739004,0.13872129,0.14099401,0.21936448,0.16722637,0.11417265,0.07190967,0.23435809,0.07625752,0.08124906,0.109850086,0.2644573,0.14367397,0.096413635,0.23047419,0.21404906,0.14215846,0.1292585,0.0662214,0.23753007,0.08445252,0.3583473,0.1482071,0.31215465,0.07042706,0.40590295,0.076687776,0.1545493,0.07805744,0.08930183,0.08987562,0.16332787,0.25003764,0.14264199,0.06611365,0.3062757,0.15297502,0.06604188,0.09363348,0.0801177,0.4561881,0.118266195,0.10132669,0.32638338,0.14396732,0.13753608,0.3117421,0.05993023,0.10766366,0.3317034,0.063202344,0.09650031,0.30223203,0.22612141,0.26120368,0.1709028,0.112426184,0.19800645,0.56232935,0.07440027,0.045183953,0.10232724,0.15391628,0.34916505,0.12768658,0.35894057,0.05617219,0.12015493,0.18544859,0.2596811,0.15727736,0.41821632,0.24025707
C=C(COC)SC(C)CC(C)C,0.6,True,0.11385283,0.10207413,0.401478,0.13786803,0.065646954,0.17209642,0.10856391,0.08128662,0.10575334,0.12705211,0.10911621,0.05013924,0.30403277,0.066697866,0.14973693,0.1753476,0.29659176,0.06957203,0.36458147,0.14494263,0.26253963,0.119605415,0.16163419,0.06802353,0.18449363,0.07238539,0.3709958,0.07386927,0.21205579,0.08134463,0.2224923,0.13449226,0.07630409,0.26311225,0.118970364,0.3594652,0.061783407,0.36657536,0.18970512,0.13420051,0.084023744,0.21512574,0.064895324,0.22947297,0.14658208,0.2872607,0.123809285,0.22354421,0.16120748,0.2669059,0.24713989,0.25444293,0.14497504,0.37915614,0.4315827,0.16461286,0.09692119,0.17960872,0.32957757,0.17316492,0.38535848,0.09227681,0.07908372,0.20831044,0.26142588,0.12624934,0.078316346,0.09418088,0.11312996,0.13859233,0.10113077,0.070289284,0.12991822,0.11708619,0.08226957,0.08619041,0.12071264,0.641135,0.10760683,0.110779814,0.26766577,0.18927002,0.21651772,0.07420553,0.22468223,0.07934702,0.23715964,0.13003252,0.39500257,0.17641775,0.17948566,0.4891118,0.10521018,0.10233944,0.07824968,0.101514444,0.15224881,0.06993156,0.15568537,0.07761358,0.19117577,0.08501216,0.26671222,0.34595123,0.09199421,0.33088443,0.2483519,0.080376275,0.21830091,0.5712382,0.14427952,0.073224194,0.06161481,0.47458097,0.16483589,0.2444236,0.09637563,0.18416734,0.1461783,0.2710254,0.14538758,0.65379745,0.15152453,0.37293395,0.10867654,0.09584854,0.11915069,0.27152792,0.3949339,0.093005456,0.45280054,0.10084976,0.078754455,0.07069139,0.11319059,0.105360255,0.09434661,0.21083142
CC(=CCCC(C)C=O)C(C)C,0.63,True,0.17408575,0.340486,0.064071625,0.12550674,0.1240901,0.14672099,0.15716492,0.3754209,0.19721031,0.1296701,0.18401192,0.2133355,0.07927597,0.18519522,0.24855603,0.13951246,0.15126584,0.13836505,0.097475655,0.16951261,0.078975506,0.14741978,0.13965134,0.085322894,0.15722361,0.13521303,0.21796481,0.13817619,0.15399659,0.15716912,0.4205117,0.17423204,0.075415835,0.23155534,0.12699507,0.066603936,0.19315064,0.12081591,0.15650722,0.26691517,0.08258304,0.17766443,0.15048382,0.20131738,0.20653126,0.3550152,0.24484025,0.27830905,0.24569502,0.1407514,0.54591864,0.5110482,0.170817,0.66638863,0.044276863,0.1231413,0.27663326,0.22664545,0.16771951,0.250974,0.6910138,0.08694132,0.12996681,0.10226456,0.5112028,0.18325537,0.17428671,0.26348704,0.20651254,0.16787463,0.14044139,0.19510092,0.33997867,0.11638216,0.2922842,0.2366368,0.15232667,0.12346766,0.09546677,0.30799276,0.28007925,0.15920335,0.2556446,0.22680049,0.22024488,0.10051161,0.20819,0.2535764,0.23050484,0.08335147,0.31563386,0.06306218,0.19249527,0.11664492,0.15539776,0.19161946,0.21472813,0.28762114,0.13345166,0.115616515,0.24459727,0.21445312,0.08001283,0.08318367,0.1491493,0.2041128,0.09950597,0.13954969,0.16347618,0.09958609,0.3137839,0.15689085,0.096336894,0.08382459,0.21763222,0.05962365,0.14906923,0.13332167,0.17601645,0.31585917,0.139768,0.073509954,0.16651054,0.48415896,0.153314,0.10369755,0.15771641,0.12253433,0.40606785,0.101174586,0.2768703,0.1070899,0.24732842,0.23520318,0.35086632,0.22757079,0.18038228,0.32409343
CCC=C(C)CSCS,0.5,True,0.08135418,0.05707552,0.5159081,0.0871267,0.043121874,0.13203579,0.07864588,0.055376876,0.073125385,0.08393393,0.051582363,0.027776225,0.315477,0.030524101,0.12926641,0.12223835,0.22277443,0.048340064,0.3727377,0.082382485,0.31720752,0.08544921,0.08654796,0.050633434,0.12298321,0.043900922,0.31054842,0.045944132,0.16380508,0.041837294,0.17173587,0.12885642,0.039806906,0.1996304,0.07340963,0.3427363,0.042432543,0.43089354,0.117202364,0.093850546,0.047505092,0.14744546,0.043847676,0.16621281,0.09882867,0.29230815,0.101539455,0.24189731,0.11405574,0.2989662,0.14112023,0.2565352,0.10777093,0.28461224,0.5845812,0.20949255,0.069642164,0.11632893,0.25214168,0.12718008,0.38735518,0.059585564,0.044862267,0.15517779,0.19133577,0.08592708,0.057277646,0.049249314,0.0873085,0.084294006,0.0511974,0.05356579,0.103230596,0.08659934,0.049177144,0.03882936,0.07063789,0.6551356,0.08678437,0.058439936,0.25231317,0.13684925,0.15465958,0.03036187,0.24295425,0.050660543,0.22064248,0.08063629,0.33235267,0.120195426,0.14344889,0.5817249,0.073019184,0.056367483,0.05520839,0.06469043,0.08284244,0.05775404,0.10090325,0.045201298,0.1467261,0.056477837,0.1933774,0.30635005,0.042778738,0.44668603,0.2890249,0.038829602,0.2319295,0.57097477,0.098843664,0.05657657,0.037509833,0.51523525,0.13943127,0.20669986,0.060858056,0.14126544,0.09419784,0.19235066,0.08380622,0.7707838,0.10277182,0.34806174,0.067296796,0.07808872,0.073229596,0.26338312,0.27586213,0.04544572,0.49660435,0.07588424,0.04874204,0.046436783,0.09249592,0.059264243,0.06524174,0.14068528
CCCC(C)CC(C)CCC,0.64,True,0.4896458,0.34518427,0.14849262,0.20704478,0.19815324,0.17012674,0.16964492,0.28483647,0.1614408,0.17319094,0.15806729,0.1816779,0.17220308,0.1263482,0.20926127,0.1638409,0.15367831,0.18433633,0.20885672,0.19944121,0.119404264,0.2231735,0.11059834,0.15666354,0.18524824,0.1113255,0.2833685,0.09669338,0.20321383,0.116519436,0.417255,0.27447242,0.10117091,0.3519066,0.16264883,0.1324838,0.35450798,0.15903312,0.16955307,0.26523462,0.10125466,0.2524021,0.20698367,0.22905718,0.19383794,0.4374947,0.44186294,0.38861257,0.47535393,0.24031262,0.47754663,0.48234177,0.15364334,0.45166996,0.09111819,0.20502324,0.23387046,0.21343763,0.22764729,0.25202277,0.67427963,0.10627396,0.14738952,0.17051132,0.55120766,0.13313474,0.21080053,0.16274907,0.1823308,0.13640064,0.18783371,0.14653933,0.34936312,0.17582166,0.23530965,0.29656157,0.30781242,0.26078844,0.11807384,0.24617179,0.24802077,0.16555001,0.2300856,0.25451088,0.29746842,0.12931243,0.42927545,0.25314918,0.29665038,0.11819343,0.528932,0.14626326,0.29205686,0.16863067,0.18055323,0.22354645,0.1921883,0.17002636,0.17422563,0.14424402,0.16098385,0.117512025,0.12215936,0.16428405,0.15227772,0.33293492,0.13074486,0.13228068,0.21556433,0.2292069,0.3283205,0.14729688,0.16729647,0.18947798,0.23115188,0.16306023,0.2247913,0.27133858,0.21395628,0.3821639,0.1171871,0.20229274,0.18352728,0.46639466,0.13165772,0.17311376,0.15769994,0.1664595,0.25338995,0.12011378,0.407684,0.14058077,0.21680897,0.15301761,0.29510236,0.20377907,0.29318288,0.37122416
